id,time,url,tweet,replies,retweets,quotes,likes
1.12509e+18,2019-05-05 17:46:00,https://twitter.com/JoeBiden/status/1125094498927878144,America is an idea that has grown stronger through the unique contributions of Latinos. @latinovictoryus works tirelessly to empower the community â congrats on 5 years. https://t.co/RtU4weYxnT,130,285,14,1309
1.12511e+18,2019-05-05 19:04:00,https://twitter.com/JoeBiden/status/1125113934619406337,"Weâre in the battle for the soul of this nation, but Iâve never been more optimistic about our future. If we work together, I know we can get this country back on track. Join our campaign: https://t.co/lyhRyWPhvS",549,796,62,4830
1.12518e+18,2019-05-05 23:17:00,https://twitter.com/JoeBiden/status/1125177603780825089,"Our country may seem more divided than ever, but I know our best days are still ahead. Itâs time we lift our heads up and remember who we are. If youâre ready to get to work, join our campaign today. https://t.co/lyhRyWPhvS",512,532,49,3451
1.1252e+18,2019-05-06 00:31:00,https://twitter.com/JoeBiden/status/1125196320816467969,"On this first day of Ramadan, Jill and I wish peace and happiness to Muslims around the world celebrating the holy month. Ramadan Kareem.",501,1562,63,14245
1.1255e+18,2019-05-06 20:28:00,https://twitter.com/JoeBiden/status/1125497461785616386,"Nevada, weâre taking our campaign to Henderson tomorrow, May 7th! Head to https://t.co/zTS0WldilG to RSVP and come join us.",147,200,15,1061
1.12552e+18,2019-05-06 21:38:00,https://twitter.com/JoeBiden/status/1125515077564502016,"On Saturday, Jill and I visited Columbia, South Carolina, to discuss how weâll build an inclusive middle class where everyone â regardless of race, gender, sexual orientation, religion or disability â comes along. Thank you to everyone who joined us, weâll be back soon! https://t.co/jly3piXzPE",316,421,35,2951
1.12553e+18,2019-05-06 22:35:00,https://twitter.com/JoeBiden/status/1125529422205816834,"Congratulations to the Duke and Duchess of Sussex, Prince Harry and Meghan Markle, on the birth of their baby boy! The truth is thereâs no better job than being a parent. Jill and I wish you the best of luck on your next chapter.",271,953,57,14837
1.12554e+18,2019-05-06 23:36:00,https://twitter.com/JoeBiden/status/1125544863305433091,"@samanthapetrick Hey Rocco, happy 9th birthday! Sorry I missed the party. I hope you got some ice cream with that #Biden2020 cookie.",5,6,2,46
1.12582e+18,2019-05-07 17:46:00,https://twitter.com/JoeBiden/status/1125819080919769094,"Folks, weâre getting ready for our event this afternoon in Nevada and weâd love to see you there! RSVP at: https://t.co/DmLgUJfzsE",200,207,18,1217
1.12583e+18,2019-05-07 18:16:00,https://twitter.com/JoeBiden/status/1125826631245926408,Iâm so inspired by @DrBiden for her dedication to educating future generations. Happy #TeacherAppreciationDay to all the hardworking educators out there! https://t.co/wAZ4rseqkq,121,351,16,2362
1.12593e+18,2019-05-08 00:57:00,https://twitter.com/JoeBiden/status/1125927566974619648,"One year ago, this Administration began ripping apart immigrant families. Putting children in cages. As I told @Astrid_NV and other brave activists today, we can fix our broken immigration system without tossing aside our values. https://t.co/zYCz1PViOX",642,1017,69,5088
1.12619e+18,2019-05-08 18:27:00,https://twitter.com/JoeBiden/status/1126191970865614849,Kendrick Castillo will not collect his high school diploma this week because he gave his life trying to protect his classmates from another senseless act of violence in an American school yesterday. My heart goes out to his family and all those affected by yesterday's shooting.,261,2087,77,14963
1.12619e+18,2019-05-08 18:27:00,https://twitter.com/JoeBiden/status/1126191971754807301,We must remember Kendrick's name and sacrifice. We must ensure his legacy lives in our shared commitment to stopping these tragedies. Children shouldnât fear going to school and parents shouldn't need to rely on the uncommon courage of an 18-year-old hero to keep their kids safe.,136,753,16,6056
1.12623e+18,2019-05-08 20:40:00,https://twitter.com/JoeBiden/status/1126225257961021440,"Weâre officially kicking off our campaign with a rally in Philadelphia on Saturday, May 18th! RSVP to join us by heading to https://t.co/a9SS6Ggm4Z.",213,275,30,1358
1.12624e+18,2019-05-08 21:53:00,https://twitter.com/JoeBiden/status/1126243628148350976,Iâm proud to stand with Uber and Lyft drivers across the country today. Every worker in this country deserves to be treated with dignity and respect.,325,487,60,4691
1.12651e+18,2019-05-09 15:35:00,https://twitter.com/JoeBiden/status/1126510889769865216,"Thanks to my friend, Mayor @EricGarcetti for the tacos yesterday in Los Angeles. Iâll be back soon and the ice cream is on me. https://t.co/6D5MrvCZzP",175,204,12,1411
1.12655e+18,2019-05-09 18:28:00,https://twitter.com/JoeBiden/status/1126554426553008129,"Itâs time we restore the great American middle class that built this country. That starts with making a $15 minimum wage the law of the land, ensuring health care is a right not a privilege, and creating a tax code that rewards work, not just wealth. https://t.co/6w9DZZoGSJ",496,551,68,2799
1.12661e+18,2019-05-09 22:06:00,https://twitter.com/JoeBiden/status/1126609288116547591,Our movementâs strength is rooted in communities all across this country. Thatâs why weâre bringing together #TeamJoe to officially kick off our campaign. Sign up to help by hosting a watch party in your community at https://t.co/UifVy6wxCb. https://t.co/sAFac86Nex,646,522,48,2702
1.12692e+18,2019-05-10 18:21:00,https://twitter.com/JoeBiden/status/1126915076764647424,Iâm proud to have been one of the first to introduce climate change legislation. What I fought for in 1986 is more important than ever â climate change is an existential threat. Now. Today.,808,1815,156,12963
1.12692e+18,2019-05-10 18:21:00,https://twitter.com/JoeBiden/status/1126915077653827585,We need policies that reflect this urgency. I'll have more specifics on how America can lead on climate in the coming weeks.,319,382,47,4165
1.12695e+18,2019-05-10 20:24:00,https://twitter.com/JoeBiden/status/1126946006505930752,"Canât make it to Philadelphia for our kickoff rally on Saturday, May 18th? Visit https://t.co/r0RlGVVUmE to attend a watch party in your community. #BidenForPresident",169,195,6,906
1.12697e+18,2019-05-10 21:45:00,https://twitter.com/JoeBiden/status/1126966390680723456,"New Hampshire, weâre taking our campaign your way next week! Head to https://t.co/r0RlGVVUmE to find an event near you.",316,306,23,1727
1.12734e+18,2019-05-11 22:18:00,https://twitter.com/JoeBiden/status/1127337088418963456,#TeamJoe is hosting house parties across the country to help kick off our campaign. RSVP at https://t.co/r0RlGVVUmE to attend a watch party in your community.,341,596,48,2948
1.12758e+18,2019-05-12 14:28:00,https://twitter.com/JoeBiden/status/1127581192444882945,"My mom was an incredible woman, and I miss her. She would always tell us that âcourage is the greatest virtue, because without courage you cannot love with abandon.â She lived her life that way, loving us with abandon. I want to wish every mother out there a Happy Motherâs Day. https://t.co/zlpNBjY79g",521,3070,110,36310
1.12764e+18,2019-05-12 18:03:00,https://twitter.com/JoeBiden/status/1127635298500800512,"New Hampshire, weâre heading to Manchester tomorrow and weâd love to see you there! Head to https://t.co/AmHGUD929H to RSVP.",178,431,19,2305
1.12767e+18,2019-05-12 20:12:00,https://twitter.com/JoeBiden/status/1127667762682376192,"Our campaign starts at the local level. Neighbors talking with neighbors, communities coming togetherâthatâs how weâll change the country. Thatâs why weâre organizing watch parties all across this nation to launch our campaign. Sign up to host yours today. https://t.co/AVCOrPu0oJ",234,222,19,1178
1.1277e+18,2019-05-12 22:08:00,https://twitter.com/JoeBiden/status/1127696954689896448,"Join us in Philadelphia on Saturday, May 18th, as we officially launch our campaign! Head to https://t.co/a9SS6FYKGp to RSVP today.",322,531,40,2704
1.12797e+18,2019-05-13 16:22:00,https://twitter.com/JoeBiden/status/1127972346416041984,Every American should be encouraged to exercise their right to vote. I stand with @JeanneShaheen in opposing the voter suppression law that makes it harder for students in New Hampshire to participate in our political process. This law should be overturned. https://t.co/CCSoaeukNx,222,941,33,3386
1.12804e+18,2019-05-13 20:33:00,https://twitter.com/JoeBiden/status/1128035443918954496,"This Saturday, weâre officially launching our campaign to unite this country in Philadelphia â the city that first brought our nation together over 200 years ago. Weâd love to see you there, head to https://t.co/a9SS6Ggm4Z to RSVP and learn more. https://t.co/feuLM8WnAN",801,1623,106,8672
1.12838e+18,2019-05-14 19:40:00,https://twitter.com/JoeBiden/status/1128384484867371008,"We simply cannot accept that the number of uninsured Americans is growing. We need to defend the Affordable Care Act and build upon the progress we made to ensure every American has access to high quality, affordable health care. https://t.co/wznMlDr9dj",487,966,65,3807
1.12844e+18,2019-05-14 23:15:00,https://twitter.com/JoeBiden/status/1128438592022425600,Everyone deserves to be treated with dignity and respect under the lawâregardless of who they are or who they love. Now is not the time to back down. We must stand up to this Administration's intolerance and ensure America lives up to our founding ideals. https://t.co/IY0JvqzxOU,522,1224,71,5566
1.12867e+18,2019-05-15 14:31:00,https://twitter.com/JoeBiden/status/1128669112698380294,"Republicans in AL, FL, GA, and OH are ushering in laws that clearly violate Roe v Wade and they should be declared unconstitutional. Roe v Wade is settled law and should not be overturned. This choice should remain between a woman and her doctor.",1736,10300,597,46634
1.12874e+18,2019-05-15 19:00:00,https://twitter.com/JoeBiden/status/1128736808114765824,"Thank you to the hundreds of people who joined us yesterday in the cold and rain in Nashua, NH. Our political system is broken, but Iâm more optimistic about Americaâs chances today than I have ever been. If we come together and remember who we are, thereâs nothing we canât do. https://t.co/3xwB6lPnDc",446,805,62,4792
1.12876e+18,2019-05-15 20:25:00,https://twitter.com/JoeBiden/status/1128758197869850624,"It was good to be back in New Hampshire! Thank you to everyone who came out to join us in Hampton, Manchester, and Nashua. https://t.co/EEQeowo1yG",277,322,27,2404
1.12914e+18,2019-05-16 21:25:00,https://twitter.com/JoeBiden/status/1129135685665984514,"Iâm running for president to restore the soul of this nation, rebuild its backbone â the middle class, and unify all Americans.

If youâre with me, join us as we launch our campaign in Philadelphia this Saturday: https://t.co/a9SS6Ggm4Z https://t.co/Ib7TWqFNUh",623,1499,104,7850
1.12916e+18,2019-05-16 23:15:00,https://twitter.com/JoeBiden/status/1129163367762092033,Los EEUU fueron fundados con una simple frase: We the people. Nosotros el Pueblo. Me postulo para Presidente para unificar nuestro paÃ­s y asegurar que alcancemos el ideal de nuestros fundadores. Ãnase este sÃ¡bado en Filadelfia para lanzar nuestra campaÃ±a: https://t.co/a9SS6Ggm4Z https://t.co/kWlWwQzklI,152,278,27,1043
1.12918e+18,2019-05-17 00:29:00,https://twitter.com/JoeBiden/status/1129182201151676419,"Our campaign is built on restoring the American idea, that all men and women are created equal. Thatâs why weâre basing our campaign in Philadelphia, Pennsylvania -- the birthplace of this great experiment, American democracy. https://t.co/G1JPu0E5Jk",645,1114,119,5800
1.12947e+18,2019-05-17 19:22:00,https://twitter.com/JoeBiden/status/1129467118691373056,Thank you to the @NVAssemblyDems &amp; @NVSenateDems for their hard work â and the people of Nevada for making this a reality. The Silver State is in good hands with these women leading the way. https://t.co/jiOThF0OOh,84,193,5,1026
1.12951e+18,2019-05-17 22:18:00,https://twitter.com/JoeBiden/status/1129511411133108226,At the core of our campaign is the idea that we always do better when we act as one America. If we choose unity over division thereâs nothing we canât do. Tune in tomorrow at 1 PM ET to join us as we kick off our campaign in Philadelphia: https://t.co/xk0GcSpr50 https://t.co/p7YbYtSCYG,376,440,47,2071
1.12953e+18,2019-05-17 23:40:00,https://twitter.com/JoeBiden/status/1129532101605433345,"No one should be fired, denied a home or access to services because of who they are or who they love. But thatâs not the reality for many LGBTQ Americans.

Todayâs historic passage of the #EqualityAct moves us one step closer to righting this wrong â the Senate should act now.",354,1094,46,6711
1.1298e+18,2019-05-18 17:29:00,https://twitter.com/JoeBiden/status/1129801214198210560,"Iâm so excited to be in Philadelphia â the birthplace of American democracy â to launch our campaign. Iâll be taking the stage soon, head to https://t.co/xk0GcSpr50 to tune in.",191,373,26,2073
1.12981e+18,2019-05-18 17:49:00,https://twitter.com/JoeBiden/status/1129806203305881602,Watch Live: Joe Biden Officially Launches Campaign for President https://t.co/HECZJ3EXsz,1436,1223,168,3819
1.12981e+18,2019-05-18 17:50:00,https://twitter.com/JoeBiden/status/1129806433258749957,"Over 200 years ago, our nation was born out of a bold statement: We the People.

Not You. Not Me. But We. https://t.co/lpZQhhHCIc",1665,2571,476,11561
1.12981e+18,2019-05-18 17:56:00,https://twitter.com/JoeBiden/status/1129807915634876417,"The life of my love â the love of my life â the person who put our family back together. I love you, Jilly! @DrBiden",80,263,10,3210
1.12981e+18,2019-05-18 17:57:00,https://twitter.com/JoeBiden/status/1129808141099700225,"Iâm about to take the stage, so Iâm handing over the account to my staff to make sure you donât miss a thing. Head to https://t.co/xk0GcSpr50 to tune in as we launch our campaign.",175,347,25,2060
1.12981e+18,2019-05-18 17:59:00,https://twitter.com/JoeBiden/status/1129808710245781504,".@TeamJoe here! Weâre taking over to keep you in the loop on our campaignâs official kickoff in Philadelphia. If you arenât already, head to https://t.co/xk0GcSpr50 to tune in.",84,147,9,717
1.12981e+18,2019-05-18 18:06:00,https://twitter.com/JoeBiden/status/1129810475129212928,We the People. Those three words changed everything. #TeamJoe https://t.co/YBZQumFBzK,91,307,27,1149
1.12981e+18,2019-05-18 18:07:00,https://twitter.com/JoeBiden/status/1129810677671944192,Simply put: we are better than this. #TeamJoe https://t.co/DKObz89vo8,178,415,52,1549
1.12981e+18,2019-05-18 18:10:00,https://twitter.com/JoeBiden/status/1129811393480462338,"Our nation was founded on the principles of equality, equity, and fairness. But from day one, America has failed to live up to that promise for most of its people. 

We must do better. We can do better. #TeamJoe https://t.co/HEyxi8MGyI",151,306,24,1213
1.12981e+18,2019-05-18 18:11:00,https://twitter.com/JoeBiden/status/1129811790815289346,"From ensuring everyone has quality, affordable health care to action on climate change â everything is on the line in this election. #TeamJoe https://t.co/hUHBwEpd6y",162,377,28,1314
1.12981e+18,2019-05-18 18:20:00,https://twitter.com/JoeBiden/status/1129814026534510592,"Joe introduced one of the first climate change bills in the Senate and has been at the forefront of the fight ever since. As president, heâll take aggressive action to protect our planet for future generations. #TeamJoe https://t.co/8gADghxGuw",150,337,20,1347
1.12982e+18,2019-05-18 18:25:00,https://twitter.com/JoeBiden/status/1129815340756721664,Itâs up to every generation to do the work to protect and perfect our democracy. #TeamJoe https://t.co/X7YlONYEkF,107,365,28,1279
1.12982e+18,2019-05-18 18:29:00,https://twitter.com/JoeBiden/status/1129816323264057345,"We choose hope over fear, truth over lies, and unity over division. #TeamJoe https://t.co/rg0wC4irnC",378,681,79,2496
1.12982e+18,2019-05-18 18:35:00,https://twitter.com/JoeBiden/status/1129817884191076352,At the core of our campaign is a simple idea: we are at our best when weâre one America. #TeamJoe https://t.co/92bQIcV7wp,555,641,182,2924
1.12982e+18,2019-05-18 18:42:00,https://twitter.com/JoeBiden/status/1129819469050798080,"Joe helped make government work before, and heâll make it work again. #TeamJoe https://t.co/E5vA58zhcL",427,411,59,1627
1.12982e+18,2019-05-18 18:46:00,https://twitter.com/JoeBiden/status/1129820483548057600,America has stood as a beacon of hope around the world for generations. #TeamJoe https://t.co/cFPN8D8qDW,350,512,62,2110
1.12984e+18,2019-05-18 19:47:00,https://twitter.com/JoeBiden/status/1129835865478455298,"Itâs time we pick our heads up, come together, and remember our best days are still ahead. #TeamJoe https://t.co/Ke9vCO1aBD",690,1067,157,5052
1.12984e+18,2019-05-18 20:03:00,https://twitter.com/JoeBiden/status/1129839986415681537,Thanks so much for following along this afternoon! Follow @TeamJoe to stay up-to-date on everything happening on the campaign. #TeamJoe signing off!,322,309,19,1844
1.1299e+18,2019-05-19 00:03:00,https://twitter.com/JoeBiden/status/1129900458905100289,"Thank you to everyone who joined us in Philadelphia, attended watch parties in all 50 states and Puerto Rico, and tuned in across the nation. We're just getting started. I know if we work together, there's nothing we can't do. Sign up to join us: https://t.co/gnaFCACYrW https://t.co/EL4OSyW1NI",951,1091,95,7064
1.13087e+18,2019-05-21 16:01:00,https://twitter.com/JoeBiden/status/1130866163783806981,States across the nation are passing extreme laws that violate a womanâs constitutional right to choose. These bills are a blatant attempt to overturn Roe v Wade. It's wrong. It's pernicious. We must #StopTheBans and ensure this choice remains between a woman and her doctor. https://t.co/J4FL9nQgol,1573,3129,297,12276
1.13093e+18,2019-05-21 20:21:00,https://twitter.com/JoeBiden/status/1130931543856287744,"Thatâs why Iâve spent my whole career fighting â and I will continue to fight â like hell so that no one ever has to make that walk again.

If youâre with me, I hope you'll join my campaign and chip in what you can: https://t.co/JUJoxV4KiD",356,893,45,8286
1.13093e+18,2019-05-21 20:21:00,https://twitter.com/JoeBiden/status/1130931542434439173,"My dad had to make that walk in Scranton, Pennsylvania. It wasnât until I was older that I realized how hard it must have been for him.

But he was not alone. This story isnât unique to the Bidens. Too many people around this country have had to make that walk.",97,675,10,6198
1.13093e+18,2019-05-21 20:21:00,https://twitter.com/JoeBiden/status/1130931540542787585,Trump doesnât understand the struggles working folks go through. He doesnât understand what itâs like to worry you will lose the roof over your head. He doesnât understand what itâs like to wonder if youâll be able to put food on the table.,156,852,38,6011
1.13093e+18,2019-05-21 20:21:00,https://twitter.com/JoeBiden/status/1130931539833950208,"Yesterday, Trump tried to attack me at his campaign rally by saying I abandoned Pennsylvania.

Iâve never forgotten where I came from. My family did have to leave Pennsylvania when I was 10 â we moved to Delaware where my Dad found a job that could provide for our family.",1807,5010,501,31911
1.13093e+18,2019-05-21 20:21:00,https://twitter.com/JoeBiden/status/1130931541377474561,"And he doesnât understand that the longest walk a parent can make is up a short flight of stairs to their childâs bedroom to say, honey, I'm sorry. We have to move. You canât go back to your school. You wonât see your friends because Daddy or Mommy lost their job.",64,597,14,4646
1.13096e+18,2019-05-21 22:01:00,https://twitter.com/JoeBiden/status/1130956684136857600,We were born of an idea that every single person â no matter where they come from â can achieve anything if they work at it. https://t.co/uczQ2fBRM6,582,830,119,4215
1.13098e+18,2019-05-21 23:45:00,https://twitter.com/JoeBiden/status/1130982857172766720,Our politics today has become so mean and petty â it traffics in division and our president is the divider in chief. This is not who we are. https://t.co/M8geqIO5P0,908,1817,145,8965
1.13134e+18,2019-05-22 23:22:00,https://twitter.com/JoeBiden/status/1131339456399781891,"In the 25 years since we passed the Violence Against Women Act, weâve made great strides in protecting women from abuse. But the latest reauthorization is being held up by the @NRA. Itâs outrageous. This shouldnât be a partisan issueâthe Senate should pass the #VAWA immediately.",229,1271,36,5302
1.13136e+18,2019-05-23 00:27:00,https://twitter.com/JoeBiden/status/1131355813757374465,"On Saturday, we officially kicked off our campaign in Philadelphia â the city that brought our nation together over 200 years ago. Iâm running for president to unite our country, because when we come together and act as one America thereâs nothing we canât accomplish. https://t.co/syRNWo5c6i",803,913,86,5436
1.13155e+18,2019-05-23 13:00:00,https://twitter.com/JoeBiden/status/1131545449201061889,"Over the last year, six children have tragically died in US custody at the border. Itâs unacceptable. Itâs not who we are. And silence is complicity. Itâs on all of us to stand up and speak out. America is a nation of immigrants. We must guarantee everyone's treated with dignity.",1076,3910,226,16060
1.13165e+18,2019-05-23 19:51:00,https://twitter.com/JoeBiden/status/1131648787418685440,"Iâm proud to stand with @SEIU and workers across the country today in the #FightFor15. We must restore the dignity of work and ensure everyoneâs treated with respect. That starts with raising the minimum wage to $15, strengthening our unions, and creating safe work environments. https://t.co/Df9rUJe6Ky",225,623,29,2749
1.13169e+18,2019-05-23 22:20:00,https://twitter.com/JoeBiden/status/1131686241693573121,I know how to make government work â not because Iâve talked or tweeted about it. But because Iâve done it. https://t.co/gHn7DJP4pO,787,1637,133,8832
1.13202e+18,2019-05-24 20:16:00,https://twitter.com/JoeBiden/status/1132017423312252929,I can promise you this: I will do whatever it takes to make progress on the issues that matter most. https://t.co/Ta7066wGlB,1090,1463,181,8610
1.1323e+18,2019-05-25 14:45:00,https://twitter.com/JoeBiden/status/1132296512224894976,"Let me make one thing clear, the promise of this nation will not be extinguished on my watch. https://t.co/2v21dxil7K",693,1350,100,7206
1.13234e+18,2019-05-25 17:50:00,https://twitter.com/JoeBiden/status/1132343069355991040,"With so much happening on the campaign, we want to make sure youâre up-to-date on the latest news. Text JOIN right now to 30330 to make sure you donât miss a thing!",245,251,58,1380
1.13238e+18,2019-05-25 20:29:00,https://twitter.com/JoeBiden/status/1132383084446281728,"Across the country, too many families are being left behind. Weâve got to rebuild an inclusive middle class where everybody â regardless of race, gender, religion, ethnicity, sexual orientation, or disability â gets a fair shot. https://t.co/KXmcK0tluD",776,1657,106,7633
1.13272e+18,2019-05-26 18:35:00,https://twitter.com/JoeBiden/status/1132716782295408646,"Iâm running to offer our country a different path. Not back to a past that never was, but to a future that lives up to our founding ideals and fulfills our true promise as a country. If youâre with me, join our campaign today: https://t.co/gnaFCACYrW",756,1455,92,8715
1.13277e+18,2019-05-26 22:10:00,https://twitter.com/JoeBiden/status/1132770888305303555,"Everybody knows who Donald Trump is, we have to let them know who we are. We choose hope over fear. Truth over lies. And unity over division. https://t.co/X2eLN3xe7M",1368,3856,267,18199
1.13301e+18,2019-05-27 14:01:00,https://twitter.com/JoeBiden/status/1133010215413080064,"Every #MemorialDay, Jill and I remember those who made the ultimate sacrifice in service of our nation. Our troops are the heart, soul, &amp; spine of Americaâmay we never fail to honor the memory of those who have fallen and ensure their spirit lives on in both our words and deeds.",607,3316,127,20184
1.13343e+18,2019-05-28 17:59:00,https://twitter.com/JoeBiden/status/1133432497872756737,Teachers like Ronniece are not only educating our children â theyâre building the future of our country. https://t.co/Jr1Qf84sfq,233,700,41,3353
1.13349e+18,2019-05-28 21:41:00,https://twitter.com/JoeBiden/status/1133488485619437568,"Iâve seen firsthand how hard teachers work with little support and few resources. Weâve got to do better. Thatâs why today, surrounded by Americaâs teachers, we laid out our plan for educators, students, and our future: https://t.co/d1o4WnDczV. https://t.co/6UxCx8bvjb",813,1288,94,6087
1.13353e+18,2019-05-29 00:33:00,https://twitter.com/JoeBiden/status/1133531898247045120,"In America, no childâs future should be determined by their zip code, parentsâ income, race, or disability. https://t.co/Q43YWyq6K8",22,101,8,381
1.13353e+18,2019-05-29 00:33:00,https://twitter.com/JoeBiden/status/1133531887203475456,We must invest in our public schools so students can grow into healthy adults and educators can focus on teaching. https://t.co/f6xHzfTq8o,17,87,6,376
1.13353e+18,2019-05-29 00:33:00,https://twitter.com/JoeBiden/status/1133531875597799425,Itâs time we give our educators the pay and dignity they deserve. https://t.co/Hzhr7jZF4t,21,110,11,447
1.13353e+18,2019-05-29 00:33:00,https://twitter.com/JoeBiden/status/1133531869214060546,"Our plan will increase teacher pay and provide them with the support they deserve. Weâll invest in all children from birth, so that regardless of their zip code, parentsâ income, race, or disability they are prepared to succeed in tomorrowâs economy.",448,1257,89,8014
1.13353e+18,2019-05-29 00:34:00,https://twitter.com/JoeBiden/status/1133531911668867073,Itâs our responsibility to provide every middle and high school student a path to a successful career. https://t.co/SlVRJSuw68,21,106,5,653
1.13353e+18,2019-05-29 00:34:00,https://twitter.com/JoeBiden/status/1133531921122779137,"Our children are our future, itâs time we start investing in them from birth. https://t.co/WkDxxamJlT",157,278,24,2151
1.13353e+18,2019-05-29 00:34:00,https://twitter.com/JoeBiden/status/1133531926642470913,"There is no doubt in my mind that if we take these steps, no nation on earth will be able to match the United States of America.

To read more about our plan, head to https://t.co/d1o4WnDczV.",179,288,22,1908
1.13382e+18,2019-05-29 19:34:00,https://twitter.com/JoeBiden/status/1133818793891913728,"We had a great first day in Texas! Thank you to @rweingarten and @AFTunion for the discussion on how we improve our education system. It's time we increase teacher pay and ensure that no childâs future is determined by their zip code, parentsâ income, race, or disability. https://t.co/qnghcHg2Y9",184,297,25,2126
1.13388e+18,2019-05-29 23:45:00,https://twitter.com/JoeBiden/status/1133882123276967936,Our motivated students make me believe Americaâs best days are still ahead. Thank you to Mayor @Mike_Rawlings and @SPARKDallas for a great afternoon. https://t.co/vqKIVQu7I4,149,253,17,1531
1.13418e+18,2019-05-30 19:34:00,https://twitter.com/JoeBiden/status/1134181199918841856,"South Carolina would be lucky to have @harrisonjaime representing them in the Senate. He has the character, intelligence, and integrity needed to serve his community well. I hope you'll #JoinJaime. https://t.co/Nal3ctZ06A",131,1930,65,7920
1.13421e+18,2019-05-30 21:34:00,https://twitter.com/JoeBiden/status/1134211380377260037,"Weâve got to invest in every child â regardless of zip code or race or parents' income. In a Biden Administration, weâll provide high-quality, universal pre-K for all three- and four-year-olds to ensure every kid gets a fair shot.

Read the full plan: https://t.co/d1o4WnDczV https://t.co/aKBwTe8bJO",178,279,19,1364
1.13424e+18,2019-05-30 23:33:00,https://twitter.com/JoeBiden/status/1134241402525749259,"@KamalaHarris @DrBiden Thank you @KamalaHarris from me, Jill, &amp; all the Bidens for your kind remembrance of Beau today. 

My dad used to say that you know you are a success as a parent when you turn &amp; look at your child &amp; realize they turned out better than you â I'm so proud of the man Beau became.",195,1423,50,18119
1.13425e+18,2019-05-31 00:01:00,https://twitter.com/JoeBiden/status/1134248373744164865,Jill and I were honored to join todayâs Memorial Day service in Delaware. We must remember the brave women and men â and their families â who gave everything in service to our nation. https://t.co/h1B0JMNzT4,136,295,13,2535
1.13426e+18,2019-05-31 00:30:00,https://twitter.com/JoeBiden/status/1134255673410064384,"Thad Cochran was a friend and a true patriot in every sense of the word. Jill and I are sending our condolences to Thadâs family, he will be sorely missed.",85,192,3,1787
1.1345e+18,2019-05-31 16:35:00,https://twitter.com/JoeBiden/status/1134498619778899968,"Every day, weâre witnessing the Trump Administration attack the hard fought progress made by the LGBTQ community. We can't go backwards. It's up to all of us to stand up to these injustices. I'm looking forward to joining @HRC tomorrow to talk about the work that remains. https://t.co/3LaNNrlQ6r",169,529,13,2914
1.13452e+18,2019-05-31 18:05:00,https://twitter.com/JoeBiden/status/1134521171721052164,"One in five children experience mental health challenges, but too many donât get help. My plan doubles the number of mental health professionals in schools to ensure every student gets the support they need.

Read the full plan here: https://t.co/d1o4WnDczV https://t.co/03B7c9Zza7",201,679,39,3235
1.13458e+18,2019-05-31 22:05:00,https://twitter.com/JoeBiden/status/1134581569786695681,Americaâs teachers have been forced to make ends meet with too little pay and too few resources. That changes with a Biden Administration. Weâll finally support our educators with the pay and dignity they deserve. https://t.co/Rvl0MkS0XF,376,1128,69,5532
1.13464e+18,2019-06-01 02:13:00,https://twitter.com/JoeBiden/status/1134644168658231297,11 innocent lives cut down. 11 more futures denied. When will we finally say enough is enough? Itâs long past time to hold our leaders accountable. Jill and I are heartbroken that more American families are suffering tonight in Virginia Beach.,1632,3610,272,23675
1.13492e+18,2019-06-01 20:41:00,https://twitter.com/JoeBiden/status/1134922883191508995,"Pride is about standing up to the voices of injustice and discrimination and declaring that everyone has the right to live proud, open, and free. It's about love. We join the LGBTQ community in celebration and remember the fight is not over. We march on. Happy #PrideMonth",226,1571,57,8777
1.13494e+18,2019-06-01 21:38:00,https://twitter.com/JoeBiden/status/1134937162452017152,"Gun violence occurs every day across America. Enough is enough.
Not every life lost makes national headlines, but it's just as painful for those left behind. This is an epidemic plaguing our communities &amp; destroying our childrenâs futures. We must act now. https://t.co/PYAHoAFmjQ",379,853,47,3246
1.13502e+18,2019-06-02 02:48:00,https://twitter.com/JoeBiden/status/1135015405859299329,"Thank you @HRC for having me tonight in Columbus. At a time when weâre seeing the forces of hate and intolerance push back on the progress weâve made, your courage and grit gives me hope. I will always stand beside you as we fight for equality. https://t.co/NKh1oWWuKp",368,1116,41,6309
1.1352e+18,2019-06-02 14:55:00,https://twitter.com/JoeBiden/status/1135198225890193408,"Iâm looking forward to traveling to New Hampshire this week to talk to voters about my plans for our country. 

RSVP to join us in Berlin or Concord today: https://t.co/VfNnVHbcqP",384,526,36,3235
1.13558e+18,2019-06-03 15:54:00,https://twitter.com/JoeBiden/status/1135575368050577408,"Happy birthday to the love of my life and the life of my love, @DrBiden. Jilly, I love you. https://t.co/WFwlUCuowv",871,1812,137,27647
1.13561e+18,2019-06-03 17:56:00,https://twitter.com/JoeBiden/status/1135606069722460160,"We have a major problem with educational inequality and we need to tackle it head on. In a Biden Administration, weâll triple Title I funding â creating a historic investment in schools serving a high proportion of children from low-income families. https://t.co/14A6BoG428",313,558,37,3118
1.13585e+18,2019-06-04 10:00:00,https://twitter.com/JoeBiden/status/1135848669918486529,"We are in a climate emergency and we must take drastic action now to address it. So today, Iâm announcing my plan for a Clean Energy Revolution and Environmental Justice.

https://t.co/FbsOsyQkIo https://t.co/SBDrdiFu2C",2452,2157,422,8940
